Sample,PRICE,DATE,NEIGHBORHOOD,N_CAH,N_CE,N_OC1,N_OC2,N_RSW,CLUSTER,WARD,OUTLIER 3s,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
0.600358601,131,21/07/2009,OLD CITY II,0,0,0,1,0,7,6,,9,1147,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6013131203,489,01/07/2008,OLD CITY II,0,0,0,1,0,7,6,,209,1298,1,2,2,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6041381821,411,11/02/2009,OLD CITY I,0,0,1,0,0,25,6,,779,1040,98,2,1,0,1,0,0,0,3,4064.23,79.05,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6051228541,508,07/02/2008,OLD CITY II,0,0,0,1,0,7,6,,137,825,1,2,2,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6062023131,241,10/09/2009,OLD CITY II,0,0,0,1,0,7,6,,8,871,1,2,1,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6065908727,255,03/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1126,1881,1,2,2,1,1,0,1,1,4,3269.39,1390.44,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6082584151,473,07/05/2009,OLD CITY I,0,0,1,0,0,25,6,,570,1093,1,2,2,0,1,1,1,0,4,3737.51,250.45,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6094680525,579,23/07/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1118,961,100,2,1,0,1,0,1,1,3,2617.85,532.68,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.6104090828,122,06/07/2009,OLD CITY I,0,0,1,0,0,25,6,,1035,1064,82,2,2,0,1,0,0,0,3,3996.54,954.88,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6109176396,257,10/04/2008,R.L.A. SW,0,0,0,0,1,9,6,,2226,2163,43,2,2,1,1,0,1,0,4,2097.39,168.80,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6139793401,484,02/09/2008,OLD CITY II,0,0,0,1,0,7,6,,164,1010,1,2,2,0,1,0,1,0,4,1416.84,445.60,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6150700459,510,12/06/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1038,1030,108,2,1,0,1,0,0,0,3,2439.58,787.76,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.6154043444,431,16/05/2008,CAPITOL HILL,1,0,0,0,0,26,6,,774,1204,100,2,2,0,1,0,1,1,3,2756.99,272.05,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.6172531473,174,29/06/2009,OLD CITY I,0,0,1,0,0,25,6,,825,1037,102,2,1,0,1,0,0,0,3,3415.09,1349.91,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6173587746,443,27/03/2008,CAPITOL HILL,1,0,0,0,0,26,6,1,1659,1668,108,2,2,1,1,0,1,4,3,2883.67,328.64,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.6178343199,378,12/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,354,952,49,2,1,0,1,0,1,0,4,2474.20,601.22,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6183126994,261,29/08/2008,R.L.A. SW,0,0,0,0,1,9,6,,857,1147,41,2,1,0,1,0,1,0,4,2262.59,204.98,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6198206265,246,20/10/2008,OLD CITY I,0,0,1,0,0,25,6,,800,1120,98,2,3,0,1,0,0,0,3,3580.47,1463.84,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6200646084,534,14/03/2008,OLD CITY II,0,0,0,1,0,7,6,,117,1036,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6209365453,385,08/02/2008,OLD CITY I,0,0,1,0,0,25,6,,600,780,108,2,1,1,1,0,1,1,3,4088.81,1042.07,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.621252759,367,10/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1025,1384,97,2,3,1,1,0,1,0,3,4006.58,459.97,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6231792255,618,29/04/2009,CAPITOL HILL,1,0,0,0,0,26,6,,185,900,109,2,2,0,1,0,1,0,4,3203.29,669.96,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6260313654,384,06/10/2009,OLD CITY I,0,0,1,0,0,25,6,,51,1219,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6317922567,391,06/10/2009,OLD CITY I,0,0,1,0,0,25,6,,794,1062,109,2,2,0,1,0,1,1,3,2418.37,521.39,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6325955265,373,14/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1520,1368,94,2,1,1,1,0,1,1,3,3364.22,1246.25,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6325968162,389,24/11/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1150,1800,129,2,1,1,1,0,1,2,3,2721.50,292.57,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6352140458,473,06/06/2008,OLD CITY I,0,0,1,0,0,25,6,,726,772,53,2,1,0,1,0,1,0,4,693.95,244.49,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6378508714,644,03/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1553,1873,134,2,2,1,1,0,1,1,4,1497.04,642.90,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6416273229,402,04/06/2008,OLD CITY I,0,0,1,0,0,25,6,,51,1244,1,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6418366764,289,11/03/2008,OLD CITY I,0,0,1,0,0,25,6,,1266,992,59,2,1,0,1,0,1,0,3,4256.55,351.84,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6426185945,211,13/02/2009,OLD CITY I,0,0,1,0,0,25,6,,1600,1304,91,2,2,0,1,0,0,0,3,3849.16,659.97,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6437059772,311,14/05/2008,R.L.A. SW,0,0,0,0,1,9,6,,2464,1479,47,2,2,1,1,0,1,0,4,1833.65,422.14,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6449603503,591,09/11/2009,OLD CITY I,0,0,1,0,0,25,6,,608,702,98,2,2,1,1,1,1,1,3,3629.72,364.88,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6455244437,290,03/12/2008,OLD CITY II,0,0,0,1,0,7,6,,572,928,97,2,2,0,1,0,1,0,3,1872.57,711.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6468738527,510,29/04/2009,OLD CITY I,0,0,1,0,0,25,6,,630,912,79,2,1,1,1,0,1,0,3,2779.92,543.68,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6482396584,288,25/11/2008,OLD CITY I,0,0,1,0,0,25,6,,1530,1842,103,2,2,1,1,0,1,1,3,3401.61,1188.08,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6493195258,540,16/12/2008,CENTRAL,0,1,0,0,0,5,6,,139,1203,4,2,2,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.6497172419,510,01/05/2008,OLD CITY II,0,0,0,1,0,7,6,,168,1046,1,2,2,0,1,0,1,0,4,1411.07,437.72,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6499348544,357,04/09/2008,R.L.A. SW,0,0,0,0,1,9,6,,2022,1344,47,2,2,0,1,0,1,0,4,1967.52,510.57,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6511280663,343,09/09/2009,R.L.A. SW,0,0,0,0,1,9,6,,1153,1330,43,2,2,0,1,0,1,1,3,1682.59,473.36,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6556754739,480,24/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1444,1228,95,2,2,1,1,0,1,1,3,3543.50,507.77,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6560640389,383,06/03/2009,OLD CITY I,0,0,1,0,0,25,6,,48,1166,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6572246104,582,25/01/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1630,1194,108,2,1,2,1,0,1,2,3,2345.84,733.61,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.6583575811,383,14/07/2009,OLD CITY II,0,0,0,1,0,7,6,,113,979,4,2,2,0,1,1,1,0,4,1114.41,381.79,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6584589544,567,06/10/2009,OLD CITY I,0,0,1,0,0,25,6,,1425,1216,97,2,2,1,1,0,1,1,3,3865.82,126.25,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6590384244,62,07/08/2009,OLD CITY II,0,0,0,1,0,7,6,,7,1105,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6593646283,563,28/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1616,780,92,2,1,0,1,0,1,0,3,3601.22,915.34,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6607935724,452,07/04/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1068,1260,104,2,1,1,1,0,1,1,1,3044.93,203.26,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6608174265,573,16/10/2008,OLD CITY I,0,0,1,0,0,25,6,,741,628,78,2,1,0,1,0,1,0,4,4065.03,736.76,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6609804456,517,03/06/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1308,1326,102,2,1,1,1,0,1,1,3,2371.14,296.91,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6620039554,574,17/04/2008,OLD CITY II,0,0,0,1,0,7,6,,117,888,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.665239463,266,10/07/2008,OLD CITY I,0,0,1,0,0,25,6,,2356,1071,4,2,1,1,0,0,1,0,4,2229.44,643.81,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6663868881,135,09/11/2009,OLD CITY I,0,0,1,0,0,25,6,,2200,1568,98,2,2,1,1,0,1,1,3,2887.43,825.89,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6667616941,253,26/10/2009,OLD CITY I,0,0,1,0,0,25,6,,600,780,109,2,1,1,1,0,0,0,3,4116.49,1026.40,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6668405115,452,04/08/2008,OLD CITY I,0,0,1,0,0,25,6,,44,1052,1,2,2,0,1,1,1,0,4,3901.60,114.24,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6677721589,326,31/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1015,1224,82,2,2,0,1,0,1,0,3,3616.34,623.07,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6685239557,326,14/11/2008,OLD CITY I,0,0,1,0,0,25,6,,888,1500,28,2,2,1,1,0,1,1,4,3773.31,711.96,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6690144602,506,31/03/2008,OLD CITY I,0,0,1,0,0,25,6,,1877,1156,4,2,2,1,0,0,1,0,2,3091.70,406.14,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6693061984,603,22/02/2008,OLD CITY II,0,0,0,1,0,7,6,,173,1339,2,2,2,0,1,0,1,0,4,1310.50,489.27,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6697841889,552,30/01/2009,OLD CITY II,0,0,0,1,0,7,6,,117,880,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.6709535546,366,23/10/2009,OLD CITY I,0,0,1,0,0,25,6,,1125,1256,100,2,1,1,1,0,0,0,3,2615.16,546.81,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6713240467,433,29/07/2009,OLD CITY I,0,0,1,0,0,25,6,,484,693,56,2,1,0,1,1,1,0,4,4062.22,591.00,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6748515594,332,05/03/2009,OLD CITY I,0,0,1,0,0,25,6,,982,1520,93,2,1,0,1,0,0,0,3,3624.69,1005.84,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6755129734,418,15/02/2008,OLD CITY I,0,0,1,0,0,25,6,,1469,1232,78,2,1,1,1,0,1,1,2,3505.03,642.27,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6759950854,227,08/07/2008,R.L.A. SW,0,0,0,0,1,9,6,,857,1149,41,2,1,1,1,0,1,0,4,2262.59,204.98,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.677257632,327,13/11/2009,OLD CITY I,0,0,1,0,0,25,6,,888,1500,29,2,2,1,1,0,1,1,4,3844.12,630.29,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6780286159,217,01/09/2009,R.L.A. SW,0,0,0,0,1,9,6,,1789,1980,42,2,2,0,1,0,1,0,4,2250.82,181.81,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6797518043,476,14/10/2008,OLD CITY II,0,0,0,1,0,7,6,,167,1039,1,2,2,0,1,0,1,0,4,1427.39,459.90,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.6807903549,443,04/09/2009,CENTRAL,0,1,0,0,0,5,6,,139,1185,5,2,2,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.6817697604,476,30/01/2009,CENTRAL,0,1,0,0,0,5,6,,127,1156,5,2,2,1,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.6818289857,464,15/04/2008,OLD CITY I,0,0,1,0,0,25,6,,51,1175,1,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6822254024,276,11/06/2009,R.L.A. SW,0,0,0,0,1,9,6,,1966,1488,48,2,1,1,1,0,1,0,4,1809.23,433.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6828430964,229,23/02/2009,R.L.A. SW,0,0,0,0,1,9,6,,509,1068,4,2,2,0,1,0,1,0,4,1332.63,586.76,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6835721585,595,25/11/2009,OLD CITY I,0,0,1,0,0,25,6,,1636,1008,84,2,1,0,1,0,1,1,3,2760.97,995.82,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6842189203,417,12/08/2008,OLD CITY I,0,0,1,0,0,25,6,,957,1086,108,2,1,0,1,0,1,1,3,3724.46,745.37,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6852083952,328,06/08/2008,OLD CITY I,0,0,1,0,0,25,6,,888,1500,28,2,2,1,1,0,1,1,4,3767.92,717.39,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6856546056,168,30/12/2009,R.L.A. SW,0,0,0,0,1,9,6,,172,1118,49,2,1,0,0,0,1,0,4,1674.32,586.68,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6864397395,315,22/04/2009,OLD CITY I,0,0,1,0,0,25,6,,698,980,119,2,1,0,1,0,1,0,3,2997.18,485.24,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6876269533,435,02/01/2009,CAPITOL HILL,1,0,0,0,0,26,6,,260,851,99,2,1,0,1,0,1,0,4,2388.34,828.04,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6883105995,480,03/01/2008,R.L.A. SW,0,0,0,0,1,9,6,,500,990,41,2,1,0,1,0,1,0,4,1502.94,388.63,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
0.6888115628,251,22/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1600,1400,82,2,2,1,1,0,1,0,3,3874.24,1175.28,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6889534064,494,22/12/2009,CENTRAL,0,1,0,0,0,5,6,,139,1214,5,2,2,0,0,1,1,0,4,672.73,256.62,16160,6.48,203276,3.6,24,20,6.7,75,5.7,12,27,3.2,2.6,13,39,7,0,18,6,0.7
0.6894210643,438,13/11/2008,OLD CITY I,0,0,1,0,0,25,6,,49,1172,1,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.6898410264,366,24/07/2009,OLD CITY I,0,0,1,0,0,25,6,,51,1244,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.689935191,597,12/06/2009,CAPITOL HILL,1,0,0,0,0,26,6,,184,913,109,2,2,0,1,0,1,0,4,3203.29,669.96,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6935539919,250,22/10/2009,OLD CITY I,0,0,1,0,0,25,6,,2810,1258,55,2,2,0,1,0,0,0,3,3602.24,906.82,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.6939307926,275,26/08/2009,R.L.A. SW,0,0,0,0,1,9,6,,2022,1344,48,2,2,0,1,0,1,0,4,1841.16,426.65,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.6940227216,466,15/12/2009,CAPITOL HILL,1,0,0,0,0,26,6,,891,1298,102,2,1,1,1,0,1,1,3,2385.37,348.60,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.6969261839,250,16/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1077,1797,1,2,2,1,1,0,1,1,4,3269.39,1390.44,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.696977391,715,07/04/2008,CAPITOL HILL,1,0,0,0,0,26,6,,677,684,108,2,1,1,1,0,1,0,3,3128.40,291.22,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.7001558025,260,12/09/2008,OLD CITY I,0,0,1,0,0,25,6,,1793,1296,71,2,2,1,1,0,1,0,3,4078.29,690.77,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.700824628,576,18/08/2008,OLD CITY II,0,0,0,1,0,7,6,,117,880,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.7015111076,504,07/05/2008,CENTRAL,0,1,0,0,0,5,6,,43,1160,4,2,2,1,0,1,1,0,4,2765.74,979.52,16160,6.48,203276,3.1,28,20,6.7,75,5.7,12,27,3.2,2.6,13,39,3,0,18,6,0.7
0.7025041485,512,29/01/2008,OLD CITY I,0,0,1,0,0,25,6,,368,683,108,2,1,0,1,0,0,1,4,3209.62,669.84,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.702561423,256,12/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1080,1482,68,2,2,0,1,0,1,0,3,3922.03,274.45,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.7033091757,417,03/08/2009,OLD CITY I,0,0,1,0,0,25,6,,43,1029,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.704497449,183,04/06/2009,OLD CITY II,0,0,0,1,0,7,6,,10,1147,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.7048662673,231,23/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1082,952,86,2,1,0,1,0,0,0,3,4173.90,444.13,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.7058083681,504,02/09/2008,OLD CITY II,0,0,0,1,0,7,6,,117,881,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.7077742603,517,02/02/2009,OLD CITY II,0,0,0,1,0,7,6,,13,1082,1,2,2,0,1,0,1,0,4,1266.51,465.73,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.7100364778,578,03/10/2008,OLD CITY II,0,0,0,1,0,7,6,,117,880,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.7110230078,427,11/05/2009,OLD CITY I,0,0,1,0,0,25,6,,875,840,95,2,1,0,1,0,1,1,3,4062.38,532.42,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.7115013802,458,16/03/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1825,1353,73,2,2,0,1,0,1,0,3,3211.09,625.39,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.7139061607,557,17/04/2008,OLD CITY II,0,0,0,1,0,7,6,,117,888,1,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.7144843431,427,15/09/2009,OLD CITY I,0,0,1,0,0,25,6,,44,1052,2,2,2,0,1,1,1,0,4,3925.28,100.31,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.7148889323,534,20/07/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1010,1012,97,2,1,1,1,0,1,1,3,3239.69,293.01,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.7154224766,494,28/10/2009,OLD CITY II,0,0,0,1,0,7,6,,117,881,2,2,2,0,1,0,1,0,4,2489.07,623.80,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
